,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
2,HR,Panchkula,Barwala,30.614583335,77.015277775,2008,MONSOON,12.306363636363635,9.90702380952381,10.482559523809527,10.405119827701107,10.091106728241359,8.954167404666347,9.128934449921617
3,HR,Panchkula,Barwala,30.614583335,77.015277775,2008,POMKH,13.633333333333333,9.715535714285714,10.158630952380957,9.737929039477805,9.93314940575788,10.411918293574868,10.249837082002992
0,HR,Panchkula,Barwala,30.614583335,77.015277775,2009,POMRB,14.183333333333332,9.763125,9.65541666666667,9.453614566543829,9.815321531423553,10.416566852543511,9.725552770307539
1,HR,Panchkula,Barwala,30.614583335,77.015277775,2009,PREMON,13.456666666666667,10.209910714285714,9.775654761904764,10.054835406592963,9.878598017090264,10.494689317216713,9.869478808583755
2,HR,Panchkula,Barwala,30.614583335,77.015277775,2009,MONSOON,12.306363636363635,11.207083333333333,9.75059523809524,10.145472672527204,9.87646785089746,8.632651288943878,9.304923886231851
3,HR,Panchkula,Barwala,30.614583335,77.015277775,2009,POMKH,13.633333333333333,11.970714285714287,10.669226190476193,11.05195027018299,10.062502518092463,10.150964932235873,9.895057766168124
0,HR,Panchkula,Barwala,30.614583335,77.015277775,2010,POMRB,14.183333333333332,12.118809523809526,11.74494047619048,11.963170162109794,10.312444524929806,11.232735099410567,10.965315738857443
1,HR,Panchkula,Barwala,30.614583335,77.015277775,2010,PREMON,13.456666666666667,11.60217261904762,12.196488095238099,12.283044954408734,10.489335055541368,12.265147930388231,11.75964425676825
2,HR,Panchkula,Barwala,30.614583335,77.015277775,2010,MONSOON,12.306363636363635,10.588683035714283,12.04113095238096,11.23382697264524,10.376151352398011,10.412889545114323,10.428639098407317
3,HR,Panchkula,Barwala,30.614583335,77.015277775,2010,POMKH,13.633333333333333,9.787388392857142,11.163214285714293,10.300296183587145,10.20632529383983,11.27387826352314,10.290241644132163
0,HR,Panchkula,Barwala,30.614583335,77.015277775,2011,POMRB,14.183333333333332,9.312767857142855,10.014151785714288,9.673677710152287,10.037462468353075,11.087185663917074,10.136854328111397
1,HR,Panchkula,Barwala,30.614583335,77.015277775,2011,PREMON,13.456666666666667,9.253303571428573,9.560625000000003,10.183706626091373,10.079591837573316,10.901462664968014,10.138551512525416
2,HR,Panchkula,Barwala,30.614583335,77.015277775,2011,MONSOON,12.306363636363635,10.242477678571428,9.06491071428572,9.181081118511964,9.82916180913725,8.92592592844608,9.487286251087811
3,HR,Panchkula,Barwala,30.614583335,77.015277775,2011,POMKH,13.633333333333333,10.943665178571427,9.441696428571435,9.67150581396432,9.842675179027824,9.651190919022133,9.11708230740323
0,HR,Panchkula,Barwala,30.614583335,77.015277775,2012,POMRB,14.183333333333332,10.858878348214288,11.043258928571436,11.85890348837859,10.272564234641324,10.32111813801522,10.255466071732409
1,HR,Panchkula,Barwala,30.614583335,77.015277775,2012,PREMON,13.456666666666667,10.741667410714284,10.844071428571436,11.176142093027156,10.222748043405817,12.098424741997988,12.540747644042312
2,HR,Panchkula,Barwala,30.614583335,77.015277775,2012,MONSOON,12.306363636363635,9.97602455357143,10.873685267857152,9.823924541530578,9.969592479001474,9.577218378775996,9.115492913655551
3,HR,Panchkula,Barwala,30.614583335,77.015277775,2012,POMKH,13.633333333333333,9.37527455357143,10.609649553571435,9.634754724918347,9.876986567353836,10.15664836083723,9.391309622824872
0,HR,Panchkula,Barwala,30.614583335,77.015277775,2013,POMRB,14.183333333333332,9.314824776785713,9.342399553571434,9.809252834951007,9.856436863560873,10.399172916225377,10.468115953577428
1,HR,Panchkula,Barwala,30.614583335,77.015277775,2013,PREMON,13.456666666666667,9.014897727272727,9.408149553571436,10.051551700970602,9.868132806115671,10.767754814272914,10.284445118081324
2,HR,Panchkula,Barwala,30.614583335,77.015277775,2013,MONSOON,12.306363636363635,8.531545454545453,9.221500000000008,8.850531020582364,9.581741742705267,8.682728421350182,8.855608392019851
3,HR,Panchkula,Barwala,30.614583335,77.015277775,2013,POMKH,13.633333333333333,8.285795454545454,8.808295454545464,8.389591339622145,9.378996356050566,9.30263567854127,8.889804277455738
0,HR,Panchkula,Barwala,30.604166666666668,77.01574074,2014,POMRB,14.183333333333332,8.285201704545456,8.254795454545464,8.176554803773286,9.208927987120633,9.3265309224296,9.538614649840934
1,HR,Panchkula,Barwala,30.604166666666668,77.01574074,2014,PREMON,13.456666666666667,8.498267045454545,8.316795454545463,9.171132882263972,9.302111665177897,9.382728497609255,9.136746709203694
2,HR,Panchkula,Barwala,30.604166666666668,77.01574074,2014,MONSOON,12.306363636363635,8.788856691919191,8.253607954545464,8.221179729358383,9.045521845640991,7.744653733695618,8.399838124864203
3,HR,Panchkula,Barwala,30.604166666666668,77.01574074,2014,POMKH,13.633333333333333,8.743023358585859,8.742926136363643,8.794889655796847,9.064843245845802,8.552131137443428,8.326256133043888
0,HR,Panchkula,Barwala,30.568611111999992,76.99088888866666,2015,POMRB,14.183333333333332,8.839228219696967,8.834787247474754,8.566711571255889,8.956116063337783,9.317132295390797,9.795006209504807
1,HR,Panchkula,Barwala,30.568611111999992,76.99088888866666,2015,PREMON,13.456666666666667,9.207904040404037,8.651259469696974,9.111582498309089,9.007794864782245,9.476470048388274,9.256117318054242
2,HR,Panchkula,Barwala,30.568611111999992,76.99088888866666,2015,MONSOON,12.306363636363635,10.049305555555554,9.027196969696972,8.786949498985452,8.910986010845026,7.611815901131402,7.799362304959727
3,HR,Panchkula,Barwala,30.568611111999992,76.99088888866666,2015,POMKH,13.633333333333333,10.808888888888886,9.388611111111112,9.712614143835717,9.070254116531393,8.86721970405534,8.887126462692635
0,HR,Panchkula,Barwala,30.54476190428571,76.99519841142856,2016,POMRB,14.183333333333332,10.74956349206349,10.710000000000004,11.231568486301427,9.4274176821936,9.94165201061426,10.089670876314184
1,HR,Panchkula,Barwala,30.54476190428571,76.99519841142856,2016,PREMON,13.456666666666667,10.351691086691087,10.90777777777778,11.026941091780856,9.505518489808326,11.376693370131655,11.39089151476336
2,HR,Panchkula,Barwala,30.54476190428571,76.99519841142856,2016,MONSOON,12.306363636363635,9.742970467032967,10.59134920634921,9.429878940782801,9.251208508443918,9.208480422727037,8.445568541638735
3,HR,Panchkula,Barwala,30.54476190428571,76.99519841142856,2016,POMKH,13.633333333333333,9.216888736263737,10.112032967032972,9.331465826008142,9.209982040292118,9.680464596883114,8.905850254781994
0,HR,Panchkula,Barwala,30.55263889,76.99921296166667,2017,POMRB,14.183333333333332,9.157458791208793,9.373907967032972,9.821879495604882,9.293759541919266,10.007569188590278,9.899663694605472
1,HR,Panchkula,Barwala,30.55263889,76.99921296166667,2017,PREMON,13.456666666666667,9.270721153846154,9.059869505494511,9.678666158901391,9.27332290226077,10.616483950536633,10.222859864176748
2,HR,Panchkula,Barwala,30.55263889,76.99921296166667,2017,MONSOON,12.306363636363635,9.12983173076923,9.255048076923082,8.933199695340836,9.109275995833276,8.312533344107306,7.74508525499634
3,HR,Panchkula,Barwala,30.55263889,76.99921296166667,2017,POMKH,13.633333333333333,9.537163461538462,9.286394230769234,9.08361212489681,9.092178462815262,9.243411854772537,9.106831207735338
0,HR,Panchkula,Barwala,30.556493056249998,76.9952083325,2018,POMRB,14.183333333333332,10.42462912087912,8.973269230769235,9.172167274938086,9.076281479179562,9.724452908240103,9.929899590290695
1,HR,Panchkula,Barwala,30.556493056249998,76.9952083325,2018,PREMON,13.456666666666667,11.097463369963368,10.101057692307695,11.09330036496285,9.473921056989846,10.06805190141241,9.570115483819592
2,HR,Panchkula,Barwala,30.556493056249998,76.9952083325,2018,MONSOON,12.306363636363635,,10.748200549450557,10.817408790406285,9.519819983702591,9.148886178688567,9.429284627188203
3,HR,Panchkula,Barwala,30.556493056249998,76.9952083325,2018,POMKH,13.633333333333333,,11.446726190476197,11.331778607577105,,10.559338684563745,10.248723797632008
0,HR,Panchkula,Pinjore,30.779074073333334,76.87611110833333,1996,POMRB,17.464000000000002,,,17.464000000000002,16.886308930217368,17.228087305941393,0.0
1,HR,Panchkula,Pinjore,30.779074073333334,76.87611110833333,1996,PREMON,19.712,,,18.3632,17.527866670468097,19.063795287516683,17.463059445559367
2,HR,Panchkula,Pinjore,30.779074073333334,76.87611110833333,1996,MONSOON,17.278,17.088333333333335,,17.929119999999994,17.418762275771385,17.737703782670838,17.942354910220534
3,HR,Panchkula,Pinjore,30.779074073333334,76.87611110833333,1996,POMKH,14.053333333333333,17.263958333333335,17.126833333333334,16.378805333333332,16.382302522933692,16.672808469742154,19.15917244710469
